event_id,event_date,entity_id,event_type,severity,estimated_impact
EV0380,2026-04-10,PRO017,stakeholder_request,Low,4525
EV0381,2026-04-11,PRO023,qa_check,Low,43702
EV0382,2026-04-12,PRO030,exception,High,6792
EV0383,2026-04-13,PRO005,stakeholder_request,Low,30856
EV0384,2026-04-14,PRO005,exception,High,12452
EV0385,2026-04-15,PRO028,launch,Medium,33587
EV0386,2026-04-16,PRO033,qa_check,Low,28912
EV0387,2026-04-17,PRO016,handoff,High,40379
EV0388,2026-04-18,PRO024,launch,Low,49498
EV0389,2026-04-19,PRO004,exception,Low,38162
EV0390,2026-04-20,PRO026,experiment,Low,14934
EV0391,2026-04-21,PRO036,qa_check,High,14016
EV0392,2026-04-22,PRO016,handoff,Low,35534
EV0393,2026-04-23,PRO031,handoff,Medium,11609
EV0394,2026-04-24,PRO023,experiment,High,50117
EV0395,2026-04-25,PRO023,stakeholder_request,High,36336
EV0396,2026-04-26,PRO017,exception,Low,3137
EV0397,2026-04-27,PRO011,qa_check,Medium,15188
EV0398,2026-04-28,PRO017,handoff,Low,25037
EV0399,2026-04-29,PRO016,launch,Low,17339
EV0400,2026-04-30,PRO005,qa_check,Medium,49313
EV0401,2026-05-01,PRO017,experiment,Medium,14447
EV0402,2026-05-02,PRO017,experiment,Low,50805
EV0403,2026-05-03,PRO029,qa_check,Low,4679
EV0404,2026-05-04,PRO006,stakeholder_request,Low,29707
EV0405,2026-05-05,PRO033,exception,High,36949
EV0406,2026-05-06,PRO034,experiment,High,50285
EV0407,2026-05-07,PRO036,handoff,High,32380
EV0408,2026-05-08,PRO011,exception,Medium,25330
EV0409,2026-05-09,PRO022,stakeholder_request,High,20984
EV0410,2026-05-10,PRO010,handoff,High,18813
EV0411,2026-05-11,PRO004,handoff,Low,21056
EV0412,2026-05-12,PRO004,handoff,Medium,36773
EV0413,2026-05-13,PRO027,handoff,Medium,24793
EV0414,2026-05-14,PRO018,experiment,High,27415
EV0415,2026-05-15,PRO030,qa_check,High,38627
EV0416,2026-05-16,PRO032,qa_check,High,38930
EV0417,2026-05-17,PRO018,stakeholder_request,Medium,23782
EV0418,2026-05-18,PRO013,exception,Low,20030
EV0419,2026-05-19,PRO012,launch,Medium,46043
EV0420,2026-05-20,PRO016,exception,Medium,35710
EV0421,2026-01-01,PRO032,exception,Medium,16747
EV0422,2026-01-02,PRO032,experiment,High,22720
EV0423,2026-01-03,PRO034,qa_check,Medium,3497
EV0424,2026-01-04,PRO032,experiment,Low,11762
EV0425,2026-01-05,PRO020,exception,Medium,29086
EV0426,2026-01-06,PRO017,exception,Low,43900
EV0427,2026-01-07,PRO001,stakeholder_request,High,28147
EV0428,2026-01-08,PRO016,launch,Low,38693
EV0429,2026-01-09,PRO021,launch,Medium,13020
EV0430,2026-01-10,PRO014,handoff,Low,26047
EV0431,2026-01-11,PRO032,exception,Medium,36835
EV0432,2026-01-12,PRO009,qa_check,Medium,20783
EV0433,2026-01-13,PRO013,stakeholder_request,Medium,5315
EV0434,2026-01-14,PRO030,launch,Low,3424
EV0435,2026-01-15,PRO015,exception,Low,6803
EV0436,2026-01-16,PRO007,launch,High,7206
EV0437,2026-01-17,PRO012,experiment,Low,27498
EV0438,2026-01-18,PRO024,qa_check,Low,2297
EV0439,2026-01-19,PRO001,launch,High,30417
EV0440,2026-01-20,PRO028,experiment,Medium,40750
EV0441,2026-01-21,PRO028,exception,High,37574
EV0442,2026-01-22,PRO005,handoff,High,44155
EV0443,2026-01-23,PRO015,launch,High,9378
EV0444,2026-01-24,PRO030,qa_check,Medium,6534
EV0445,2026-01-25,PRO027,qa_check,Low,36248
EV0446,2026-01-26,PRO031,handoff,Low,45928
EV0447,2026-01-27,PRO014,stakeholder_request,Low,18449
EV0448,2026-01-28,PRO013,qa_check,High,47227
EV0449,2026-01-29,PRO028,qa_check,Low,18643
EV0450,2026-01-30,PRO018,qa_check,High,29203
EV0451,2026-01-31,PRO025,handoff,High,51167
EV0452,2026-02-01,PRO013,handoff,Low,51268
EV0453,2026-02-02,PRO027,handoff,Low,29017
EV0454,2026-02-03,PRO022,handoff,Low,20449
EV0455,2026-02-04,PRO026,experiment,High,23066
EV0456,2026-02-05,PRO026,qa_check,Low,16584
EV0457,2026-02-06,PRO022,qa_check,Medium,9484
EV0458,2026-02-07,PRO017,handoff,Low,2731
EV0459,2026-02-08,PRO019,handoff,Medium,32394
EV0460,2026-02-09,PRO030,stakeholder_request,Low,2306
EV0461,2026-02-10,PRO013,exception,Low,9231
EV0462,2026-02-11,PRO033,stakeholder_request,Low,21928
EV0463,2026-02-12,PRO016,exception,Low,2832
EV0464,2026-02-13,PRO022,exception,High,28992
EV0465,2026-02-14,PRO025,exception,Low,33238
EV0466,2026-02-15,PRO003,handoff,Low,35456
EV0467,2026-02-16,PRO036,qa_check,Medium,47214
EV0468,2026-02-17,PRO006,experiment,Medium,30346
EV0469,2026-02-18,PRO033,launch,Low,45496
EV0470,2026-02-19,PRO011,experiment,Low,18484
EV0471,2026-02-20,PRO024,qa_check,High,7244
EV0472,2026-02-21,PRO025,launch,Medium,10932
EV0473,2026-02-22,PRO024,stakeholder_request,Medium,23725
EV0474,2026-02-23,PRO031,exception,Low,18653
EV0475,2026-02-24,PRO029,handoff,High,23213
EV0476,2026-02-25,PRO010,experiment,Low,49396
EV0477,2026-02-26,PRO031,stakeholder_request,High,14097
EV0478,2026-02-27,PRO028,stakeholder_request,Medium,4793
EV0479,2026-02-28,PRO011,qa_check,Low,22223
EV0480,2026-03-01,PRO023,exception,Medium,44184
EV0481,2026-03-02,PRO012,stakeholder_request,Medium,31447
EV0482,2026-03-03,PRO025,qa_check,High,24648
EV0483,2026-03-04,PRO016,launch,Low,30403
EV0484,2026-03-05,PRO001,qa_check,Medium,25763
EV0485,2026-03-06,PRO031,launch,High,10999
EV0486,2026-03-07,PRO024,qa_check,Low,2085
EV0487,2026-03-08,PRO030,stakeholder_request,High,21626
EV0488,2026-03-09,PRO036,launch,High,5337
EV0489,2026-03-10,PRO028,exception,Medium,17582
EV0490,2026-03-11,PRO035,experiment,Low,49323
EV0491,2026-03-12,PRO002,launch,Medium,23729
EV0492,2026-03-13,PRO009,stakeholder_request,High,29565
EV0493,2026-03-14,PRO031,qa_check,Medium,42848
EV0494,2026-03-15,PRO033,qa_check,Medium,6645
EV0495,2026-03-16,PRO020,experiment,Low,18734
EV0496,2026-03-17,PRO012,qa_check,High,29282
EV0497,2026-03-18,PRO007,handoff,Low,8492
EV0498,2026-03-19,PRO021,stakeholder_request,High,12117
EV0499,2026-03-20,PRO017,stakeholder_request,Low,49064
EV0500,2026-03-21,PRO024,experiment,Medium,28718
EV0501,2026-03-22,PRO032,launch,Medium,26969
EV0502,2026-03-23,PRO028,exception,High,41311
EV0503,2026-03-24,PRO014,stakeholder_request,High,14762
EV0504,2026-03-25,PRO005,qa_check,High,45716
EV0505,2026-03-26,PRO001,launch,Low,44215
EV0506,2026-03-27,PRO028,handoff,Low,13519
EV0507,2026-03-28,PRO009,handoff,Medium,37211
EV0508,2026-03-29,PRO001,experiment,High,43449
EV0509,2026-03-30,PRO010,qa_check,Low,48865
EV0510,2026-03-31,PRO002,qa_check,High,977
EV0511,2026-04-01,PRO001,handoff,Low,50353
EV0512,2026-04-02,PRO030,stakeholder_request,Low,36641
EV0513,2026-04-03,PRO033,handoff,High,23971
EV0514,2026-04-04,PRO011,qa_check,Medium,26078
EV0515,2026-04-05,PRO023,launch,Low,9904
EV0516,2026-04-06,PRO001,stakeholder_request,Medium,43285
EV0517,2026-04-07,PRO018,stakeholder_request,High,1720
EV0518,2026-04-08,PRO035,launch,High,13093
EV0519,2026-04-09,PRO028,launch,High,51079
EV0520,2026-04-10,PRO031,qa_check,Medium,36362
EV0521,2026-04-11,PRO027,launch,High,15158
EV0522,2026-04-12,PRO013,stakeholder_request,Medium,48893
EV0523,2026-04-13,PRO022,launch,High,28304
EV0524,2026-04-14,PRO009,handoff,Low,50060
EV0525,2026-04-15,PRO010,qa_check,Low,49899
EV0526,2026-04-16,PRO008,stakeholder_request,Medium,25662
EV0527,2026-04-17,PRO027,stakeholder_request,High,33442
EV0528,2026-04-18,PRO020,handoff,Low,28491
EV0529,2026-04-19,PRO019,stakeholder_request,Low,47355
EV0530,2026-04-20,PRO023,stakeholder_request,Low,4620
EV0531,2026-04-21,PRO031,handoff,Low,38505
EV0532,2026-04-22,PRO011,handoff,High,34912
EV0533,2026-04-23,PRO018,exception,Low,10945
EV0534,2026-04-24,PRO032,experiment,Medium,13241
EV0535,2026-04-25,PRO024,handoff,High,1875
EV0536,2026-04-26,PRO007,experiment,High,48942
EV0537,2026-04-27,PRO020,handoff,High,9320
EV0538,2026-04-28,PRO008,handoff,Low,48470
EV0539,2026-04-29,PRO025,exception,Medium,26027
EV0540,2026-04-30,PRO026,handoff,Medium,21284
EV0541,2026-05-01,PRO009,exception,Low,25080
EV0542,2026-05-02,PRO022,experiment,Medium,28444
EV0543,2026-05-03,PRO001,experiment,Medium,51740
EV0544,2026-05-04,PRO003,stakeholder_request,Medium,31437
EV0545,2026-05-05,PRO008,handoff,Medium,9492
EV0546,2026-05-06,PRO024,handoff,Medium,1708
EV0547,2026-05-07,PRO008,handoff,High,15822
EV0548,2026-05-08,PRO035,experiment,Low,33423
EV0549,2026-05-09,PRO032,exception,Medium,40208
EV0550,2026-05-10,PRO013,qa_check,Medium,47438
EV0551,2026-05-11,PRO036,experiment,Low,8827
EV0552,2026-05-12,PRO014,qa_check,Medium,13499
EV0553,2026-05-13,PRO009,qa_check,High,15487
EV0554,2026-05-14,PRO035,exception,High,21154
EV0555,2026-05-15,PRO007,handoff,High,20773
EV0556,2026-05-16,PRO018,handoff,Medium,44881
EV0557,2026-05-17,PRO032,handoff,Medium,17911
EV0558,2026-05-18,PRO025,qa_check,Low,21445
EV0559,2026-05-19,PRO016,qa_check,Low,47359
EV0560,2026-05-20,PRO012,launch,Low,33459
EV0561,2026-01-01,PRO018,exception,Low,8604
EV0562,2026-01-02,PRO023,qa_check,Low,32682
EV0563,2026-01-03,PRO004,stakeholder_request,Medium,41689
EV0564,2026-01-04,PRO025,experiment,Low,30017
EV0565,2026-01-05,PRO034,exception,Medium,36451
EV0566,2026-01-06,PRO019,stakeholder_request,Medium,31241
EV0567,2026-01-07,PRO035,launch,Low,20485
EV0568,2026-01-08,PRO035,stakeholder_request,High,27451
EV0569,2026-01-09,PRO035,experiment,Low,35318
EV0570,2026-01-10,PRO020,stakeholder_request,Medium,40221
EV0571,2026-01-11,PRO005,launch,Low,15811
EV0572,2026-01-12,PRO033,experiment,Low,15490
EV0573,2026-01-13,PRO001,handoff,Medium,33270
EV0574,2026-01-14,PRO008,stakeholder_request,High,29659
EV0575,2026-01-15,PRO029,stakeholder_request,Low,26787
EV0576,2026-01-16,PRO015,launch,Low,35412
EV0577,2026-01-17,PRO001,exception,High,1288
EV0578,2026-01-18,PRO004,exception,High,22754
EV0579,2026-01-19,PRO005,launch,High,22810
EV0580,2026-01-20,PRO016,qa_check,High,28767
EV0581,2026-01-21,PRO008,launch,High,10990
EV0582,2026-01-22,PRO025,exception,Low,47584
EV0583,2026-01-23,PRO036,stakeholder_request,High,49774
EV0584,2026-01-24,PRO025,stakeholder_request,High,46588
EV0585,2026-01-25,PRO002,handoff,High,31848
EV0586,2026-01-26,PRO005,stakeholder_request,Medium,37322
EV0587,2026-01-27,PRO027,launch,Low,27286
EV0588,2026-01-28,PRO020,launch,Medium,46619
EV0589,2026-01-29,PRO031,launch,Medium,37411
EV0590,2026-01-30,PRO007,experiment,High,39458
EV0591,2026-01-31,PRO006,stakeholder_request,High,9386
EV0592,2026-02-01,PRO028,handoff,Low,51027
EV0593,2026-02-02,PRO028,launch,Low,8516
EV0594,2026-02-03,PRO033,stakeholder_request,High,13016
EV0595,2026-02-04,PRO008,experiment,Low,33268
EV0596,2026-02-05,PRO015,qa_check,Low,46622
EV0597,2026-02-06,PRO017,qa_check,High,39515
EV0598,2026-02-07,PRO018,qa_check,Low,37775
EV0599,2026-02-08,PRO028,handoff,Low,19494
EV0600,2026-02-09,PRO021,launch,Medium,39580
EV0601,2026-02-10,PRO002,stakeholder_request,Medium,32487
EV0602,2026-02-11,PRO005,handoff,High,8485
EV0603,2026-02-12,PRO019,handoff,Low,32716
EV0604,2026-02-13,PRO008,stakeholder_request,Medium,7156
EV0605,2026-02-14,PRO029,stakeholder_request,Medium,9462
EV0606,2026-02-15,PRO029,handoff,Low,50086
EV0607,2026-02-16,PRO031,experiment,Medium,27396
EV0608,2026-02-17,PRO036,exception,Medium,3907
EV0609,2026-02-18,PRO036,launch,High,12636
EV0610,2026-02-19,PRO002,stakeholder_request,Medium,5931
EV0611,2026-02-20,PRO015,qa_check,Medium,5520
EV0612,2026-02-21,PRO003,qa_check,High,10407
EV0613,2026-02-22,PRO027,qa_check,Medium,4592
EV0614,2026-02-23,PRO029,exception,High,7497
EV0615,2026-02-24,PRO008,stakeholder_request,Low,19821
EV0616,2026-02-25,PRO032,launch,Medium,39469
EV0617,2026-02-26,PRO030,stakeholder_request,High,26019
EV0618,2026-02-27,PRO009,handoff,High,14111
EV0619,2026-02-28,PRO009,experiment,Low,22497
EV0620,2026-03-01,PRO001,qa_check,Low,36363
EV0621,2026-03-02,PRO017,handoff,Medium,44426
EV0622,2026-03-03,PRO020,experiment,Low,22166
EV0623,2026-03-04,PRO014,launch,Medium,22927
EV0624,2026-03-05,PRO036,launch,Low,36533
EV0625,2026-03-06,PRO004,qa_check,Medium,8870
EV0626,2026-03-07,PRO030,handoff,High,16838
EV0627,2026-03-08,PRO005,qa_check,Medium,39396
EV0628,2026-03-09,PRO004,exception,Low,14319
EV0629,2026-03-10,PRO011,launch,Medium,7663
EV0630,2026-03-11,PRO025,launch,Low,26807
EV0631,2026-03-12,PRO020,exception,High,50804
EV0632,2026-03-13,PRO004,exception,Medium,40671
EV0633,2026-03-14,PRO018,handoff,High,14103
EV0634,2026-03-15,PRO012,handoff,Medium,24478
EV0635,2026-03-16,PRO032,experiment,Low,51395
EV0636,2026-03-17,PRO010,launch,Low,28874
EV0637,2026-03-18,PRO029,experiment,High,44183
EV0638,2026-03-19,PRO007,launch,Low,32191
EV0639,2026-03-20,PRO022,experiment,High,2469
EV0640,2026-03-21,PRO033,experiment,Medium,46760
EV0641,2026-03-22,PRO032,stakeholder_request,Low,5314
EV0642,2026-03-23,PRO028,stakeholder_request,Low,22452
EV0643,2026-03-24,PRO036,stakeholder_request,Medium,41603
EV0644,2026-03-25,PRO016,experiment,Low,10932
EV0645,2026-03-26,PRO025,qa_check,Medium,8544
EV0646,2026-03-27,PRO019,stakeholder_request,Medium,24141
EV0647,2026-03-28,PRO006,handoff,Medium,22370
EV0648,2026-03-29,PRO002,experiment,Low,50481
EV0649,2026-03-30,PRO013,stakeholder_request,Medium,11275
EV0650,2026-03-31,PRO022,experiment,Medium,22736
EV0651,2026-04-01,PRO025,exception,Low,32557
EV0652,2026-04-02,PRO019,qa_check,Low,46702
EV0653,2026-04-03,PRO034,launch,Low,26485
EV0654,2026-04-04,PRO024,launch,Medium,15034
EV0655,2026-04-05,PRO020,stakeholder_request,Medium,36884
EV0656,2026-04-06,PRO004,exception,Low,48318
EV0657,2026-04-07,PRO009,stakeholder_request,Low,22941
EV0658,2026-04-08,PRO026,exception,Low,12362
EV0659,2026-04-09,PRO032,launch,Medium,34724
EV0660,2026-04-10,PRO012,handoff,Medium,17196
EV0661,2026-04-11,PRO024,qa_check,Medium,31424
EV0662,2026-04-12,PRO034,handoff,Low,43804
EV0663,2026-04-13,PRO028,experiment,Low,11819
EV0664,2026-04-14,PRO025,handoff,High,37564
EV0665,2026-04-15,PRO001,stakeholder_request,Low,44945
EV0666,2026-04-16,PRO017,launch,Low,4914
EV0667,2026-04-17,PRO006,handoff,Medium,46500
EV0668,2026-04-18,PRO022,experiment,High,10232
EV0669,2026-04-19,PRO010,launch,Medium,21960
EV0670,2026-04-20,PRO008,launch,High,21439
EV0671,2026-04-21,PRO020,qa_check,High,3910
EV0672,2026-04-22,PRO009,qa_check,Medium,16312
EV0673,2026-04-23,PRO015,handoff,High,44098
EV0674,2026-04-24,PRO024,qa_check,Low,40533
EV0675,2026-04-25,PRO032,handoff,Medium,2714
EV0676,2026-04-26,PRO006,launch,High,11434
EV0677,2026-04-27,PRO010,launch,Low,10371
EV0678,2026-04-28,PRO028,experiment,Medium,39980
EV0679,2026-04-29,PRO012,qa_check,High,6325
EV0680,2026-04-30,PRO010,launch,Medium,34964
EV0681,2026-05-01,PRO012,qa_check,High,896
EV0682,2026-05-02,PRO022,qa_check,Medium,31413
EV0683,2026-05-03,PRO002,experiment,Medium,32120
EV0684,2026-05-04,PRO023,handoff,Medium,7227
EV0685,2026-05-05,PRO017,experiment,Low,22613
EV0686,2026-05-06,PRO012,experiment,Low,12027
EV0687,2026-05-07,PRO006,experiment,Medium,51659
EV0688,2026-05-08,PRO007,launch,Low,41722
EV0689,2026-05-09,PRO031,qa_check,High,12508
EV0690,2026-05-10,PRO034,launch,Medium,19303
EV0691,2026-05-11,PRO015,exception,High,45405
EV0692,2026-05-12,PRO025,experiment,Low,36344
EV0693,2026-05-13,PRO028,experiment,High,46825
EV0694,2026-05-14,PRO004,launch,High,31229
EV0695,2026-05-15,PRO035,exception,Low,5939
EV0696,2026-05-16,PRO014,handoff,Medium,37098
EV0697,2026-05-17,PRO013,stakeholder_request,High,35288
EV0698,2026-05-18,PRO033,handoff,High,21009
EV0699,2026-05-19,PRO013,exception,Medium,44184
EV0700,2026-05-20,PRO033,experiment,High,35321
EV0701,2026-01-01,PRO015,handoff,Low,33322
EV0702,2026-01-02,PRO027,exception,Low,11793
EV0703,2026-01-03,PRO007,handoff,Low,32120
EV0704,2026-01-04,PRO004,exception,Medium,22403
EV0705,2026-01-05,PRO012,qa_check,Medium,39267
EV0706,2026-01-06,PRO003,experiment,High,28389
EV0707,2026-01-07,PRO002,experiment,Medium,18003
EV0708,2026-01-08,PRO030,stakeholder_request,Medium,44500
EV0709,2026-01-09,PRO026,experiment,Low,49102
EV0710,2026-01-10,PRO012,experiment,Medium,48981
EV0711,2026-01-11,PRO005,stakeholder_request,Low,23586
EV0712,2026-01-12,PRO026,handoff,Low,51258
EV0713,2026-01-13,PRO017,qa_check,Medium,8157
EV0714,2026-01-14,PRO020,experiment,Medium,8355
EV0715,2026-01-15,PRO011,stakeholder_request,High,47337
EV0716,2026-01-16,PRO036,handoff,High,2027
EV0717,2026-01-17,PRO011,stakeholder_request,Medium,20340
EV0718,2026-01-18,PRO015,handoff,Medium,7109
EV0719,2026-01-19,PRO025,launch,High,16154
EV0720,2026-01-20,PRO014,exception,Low,23585
EV0721,2026-01-21,PRO026,handoff,Medium,42348
EV0722,2026-01-22,PRO032,handoff,Medium,5877
EV0723,2026-01-23,PRO024,handoff,Low,46090
EV0724,2026-01-24,PRO029,experiment,High,1352
EV0725,2026-01-25,PRO032,qa_check,High,41392
EV0726,2026-01-26,PRO001,stakeholder_request,Medium,34547
EV0727,2026-01-27,PRO020,stakeholder_request,Low,33568
EV0728,2026-01-28,PRO011,handoff,High,46112
EV0729,2026-01-29,PRO009,experiment,High,49912
EV0730,2026-01-30,PRO036,launch,Medium,40978
EV0731,2026-01-31,PRO015,experiment,Medium,19098
EV0732,2026-02-01,PRO026,launch,Medium,33731
EV0733,2026-02-02,PRO018,launch,High,14295
EV0734,2026-02-03,PRO022,stakeholder_request,Low,48720
EV0735,2026-02-04,PRO036,exception,Low,36001
EV0736,2026-02-05,PRO022,experiment,High,20373
EV0737,2026-02-06,PRO012,exception,High,4098
EV0738,2026-02-07,PRO013,launch,Medium,5734
EV0739,2026-02-08,PRO016,launch,Medium,10623
EV0740,2026-02-09,PRO002,experiment,Medium,39723
EV0741,2026-02-10,PRO010,exception,Low,9263
EV0742,2026-02-11,PRO003,qa_check,High,45108
EV0743,2026-02-12,PRO004,exception,Low,23058
EV0744,2026-02-13,PRO015,experiment,High,3203
EV0745,2026-02-14,PRO019,handoff,Low,46337
EV0746,2026-02-15,PRO031,exception,High,24778
EV0747,2026-02-16,PRO015,stakeholder_request,Medium,1361
EV0748,2026-02-17,PRO006,stakeholder_request,High,12193
EV0749,2026-02-18,PRO024,experiment,High,7191
EV0750,2026-02-19,PRO029,launch,Low,45746
EV0751,2026-02-20,PRO023,experiment,Medium,33772
EV0752,2026-02-21,PRO026,experiment,Medium,746
EV0753,2026-02-22,PRO020,launch,High,22738
EV0754,2026-02-23,PRO030,qa_check,Low,43298
EV0755,2026-02-24,PRO025,stakeholder_request,High,11433
EV0756,2026-02-25,PRO010,exception,High,47811
EV0757,2026-02-26,PRO007,handoff,Medium,2654
EV0758,2026-02-27,PRO021,launch,Low,47723
EV0759,2026-02-28,PRO001,handoff,Medium,43607
EV0760,2026-03-01,PRO020,qa_check,High,19948
